City.Code,City,Metro,County,State,Population.Rank,January.2017
29454,Tega Cay,Charlotte,York,SC,7082,1944
31519,Faison,,Duplin,NC,7083,828
46856,Ocean View,Salisbury,Sussex,DE,7084,1435
11188,Dyer,,Gibson,TN,7085,795
45804,Hooks,Texarkana,Bowie,TX,7086,1047
399066,Tinicum Township,Philadelphia,Bucks,PA,7087,1998
398242,Town of Walworth,Whitewater,Walworth,WI,7088,1291
26298,Onamia,Minneapolis-St Paul,Mille Lacs,MN,7089,1303
50165,Spencer,Oklahoma City,Oklahoma,OK,7090,815
14743,Young Harris,,Towns,GA,7091,1228
31112,Crisfield,Salisbury,Somerset,MD,7092,1226
48719,Bono,Jonesboro,Craighead,AR,7093,927
53103,Madeira Beach,Tampa,Pinellas,FL,7094,2048
396665,Salunga-Landisville,Lancaster,Lancaster,PA,7095,1291
29819,Lochbuie,Greeley,Weld,CO,7096,1406
25722,Manchester,,Adams,OH,7097,828
46100,Lake Alfred,Lakeland,Polk,FL,7098,1048
16852,Avoca,Detroit,Saint Clair,MI,7099,1205
32168,Irwin,Pittsburgh,Westmoreland,PA,7100,911
7435,Toano,Virginia Beach,James City,VA,7101,1694
15530,Lyncourt,Syracuse,Onondaga,NY,7102,1065
39325,Lake Helen,Daytona Beach,Volusia,FL,7103,1155
41070,Stillwater,New York,Sussex,NJ,7104,1736
51089,Boscawen,Concord,Merrimack,NH,7105,1427
17378,Chalfont,Philadelphia,Bucks,PA,7106,1958
32680,Manvel,Houston,Brazoria,TX,7107,1934
13879,Smiths Grove,Bowling Green,Warren,KY,7108,1023
26226,Nowata,,Nowata,OK,7109,744
9967,Yorktown,,De Witt,TX,7110,1199
30108,Krum,Dallas-Fort Worth,Denton,TX,7111,1542
5200,Homer,Battle Creek,Calhoun,MI,7112,839
28971,Palos Park,Chicago,Cook,IL,7113,2225
16862,Baden,Pittsburgh,Beaver,PA,7114,854
39176,Jonesboro,Atlanta,Clayton,GA,7115,831
155230,North Westport,Providence,Bristol,MA,7116,1508
53254,Medway,Springfield,Clark,OH,7117,761
398173,Willistown Township,Philadelphia,Chester,PA,7118,2970
27739,Waleska,Atlanta,Cherokee,GA,7119,1307
49800,Springport,Jackson,Jackson,MI,7120,872
50065,Sisters,Bend,Deschutes,OR,7121,1787
53979,Posen,Chicago,Cook,IL,7122,1323
44368,Bunker Hill,Hagerstown,Berkeley,WV,7123,1206
12624,Mayflower,Little Rock,Faulkner,AR,7124,878
40110,Oak View,Ventura,Ventura,CA,7125,2464
240123,Little Cottonwood Creek Valley,Salt Lake City,Salt Lake,UT,7126,2432
24930,Grant,Minneapolis-St Paul,Washington,MN,7127,2344
34022,Smithville,Austin,Bastrop,TX,7128,1297
48874,Coal City,Chicago,Grundy,IL,7129,1228
29496,Tipton,Jefferson City,Moniteau,MO,7130,889
396680,Fountainhead-Orchard Hills,Hagerstown,Washington,MD,7131,1371
18459,Hanover,Richmond,Hanover,VA,7132,1427
30048,Wanaque,New York,Passaic,NJ,7133,1830
13430,Rainier,Olympia,Thurston,WA,7134,1440
395993,Bethlehem Township,New York,Hunterdon,NJ,7135,2340
40241,Parachute,Glenwood Springs,Garfield,CO,7136,1145
13244,Pembroke,Savannah,Bryan,GA,7137,1108
29995,Hudson,Greeley,Weld,CO,7138,1615
34384,Union Grove,Albertville,Marshall,AL,7139,963
35379,Friendsville,Knoxville,Blount,TN,7140,1106
15249,Elmwood,New Orleans,Jefferson,LA,7141,1367
397862,Columbus,Minneapolis-St Paul,Anoka,MN,7142,1620
33505,Porter,Chicago,Porter,IN,7143,1480
47777,South Whitley,Fort Wayne,Whitley,IN,7144,940
21916,Hope,Columbus,Bartholomew,IN,7145,972
395570,Florence Township,Philadelphia,Burlington,NJ,7146,2117
19029,Linden,Flint,Genesee,MI,7147,1134
114651,Del Monte Forest,Salinas,Monterey,CA,7148,5596
17470,Clendenin,Charleston,Kanawha,WV,7149,846
33097,New Waverly,Huntsville,Walker,TX,7150,1237
45326,Forty Fort,Scranton,Luzerne,PA,7151,1062
29244,Lovell,,Big Horn,WY,7152,914
42863,Point Pleasant Beach,New York,Ocean,NJ,7153,2053
397899,Franklin Township,Gettysburg,Adams,PA,7154,1214
18401,Grifton,Greenville,Pitt,NC,7155,802
397835,Town of Newark Valley,Binghamton,Tioga,NY,7156,1331
398158,Town of Brandon,Rutland,Rutland,VT,7157,1471
398865,Town of Middleburgh,Albany,Schoharie,NY,7158,1388
21573,Chesaning,Saginaw,Saginaw,MI,7159,839
55598,Cold Spring,Cincinnati,Campbell,KY,7160,1299
51255,Candia,Boston,Rockingham,NH,7161,1807
11550,Frontenac,St. Louis,Saint Louis,MO,7162,4305
30152,Albion,Kendallville,Noble,IN,7163,993
20597,Spencer,Wausau,Marathon,WI,7164,941
45216,Fair Haven,Detroit,Saint Clair,MI,7165,1215
21328,Wilsonville,Birmingham,Shelby,AL,7166,1287
397138,Greene Township,New York,Pike,PA,7167,1233
12908,Nassau Bay,Houston,Harris,TX,7168,1827
49276,Groesbeck,,Limestone,TX,7169,1186
35621,Dewey,Bartlesville,Washington,OK,7170,810
39701,Mc Donald,Youngstown,Trumbull,OH,7171,837
398534,Vernon,Milwaukee,Waukesha,WI,7172,1856
399122,Town of Oxford,,Chenango,NY,7173,1207
33414,Pigeon Forge,Sevierville,Sevier,TN,7174,1100
34728,West Columbia,Houston,Brazoria,TX,7175,1501
52845,Lake Bluff,Chicago,Lake,IL,7176,3333
6115,Naples,Portland,Cumberland,ME,7177,1605
41283,Trinidad,,Las Animas,CO,7178,1161
4029,Centerville,Richmond,Wayne,IN,7179,895
5529,Lambertville,New York,Hunterdon,NJ,7180,2308
398739,Codorus Township,York,York,PA,7181,1360
25980,Moreland,Atlanta,Coweta,GA,7182,1340
30083,Dagsboro,Salisbury,Sussex,DE,7183,1421
398546,Bethel,,Sullivan,NY,7184,1284
31784,Gold Beach,Brookings,Curry,OR,7185,1368
33845,San Manuel,Phoenix,Pinal,AZ,7186,780
37728,Canaan,Claremont,Grafton,NH,7187,1404
37159,Archer,Gainesville,Alachua,FL,7188,1248
54556,Stevenson,Scottsboro,Jackson,AL,7189,849
397094,Town of New Holstein,Appleton,Calumet,WI,7190,1021
20598,Spencerville,Lima,Allen,OH,7191,919
22821,Waynesville,Cincinnati,Warren,OH,7192,1600
25506,Lansford,Allentown,Carbon,PA,7193,820
25673,Ludlow,Cincinnati,Kenton,KY,7194,948
51667,Dayton,Minneapolis-St Paul,Hennepin,MN,7195,1686
3998,Caseyville,St. Louis,Saint Clair,IL,7196,806
397545,Town of Bristol,,Addison,VT,7197,1490
13534,Riverdale,New York,Morris,NJ,7198,2186
53335,Millstadt,St. Louis,Saint Clair,IL,7199,1235
397940,Hartland,Buffalo,Niagara,NY,7200,968
53428,Mount Angel,Salem,Marion,OR,7201,1547
396975,Raymond,Racine,Racine,WI,7202,1413
397945,Cascade Township,Grand Rapids,Kent,MI,7203,1732
8082,Anahuac,Houston,Chambers,TX,7204,1359
8095,Andrews,,Cherokee,NC,7205,1008
11618,Glen Dale,Wheeling,Marshall,WV,7206,1036
12719,Milan,Ann Arbor,Washtenaw,MI,7207,1374
36177,Old Bethpage,New York,Nassau,NY,7208,3248
15321,Lakeview,Grand Rapids,Montcalm,MI,7209,888
53564,Newcastle,,Weston,WY,7210,1027
5222,Howard Lake,Minneapolis-St Paul,Wright,MN,7211,1279
30238,Arabi,New Orleans,Saint Bernard,LA,7212,1231
397970,Greenwich Township,Reading,Berks,PA,7213,1325
35850,Ray,Detroit,Macomb,MI,7214,1292
40969,South Chicago Heights,Chicago,Cook,IL,7215,1281
227226,Hickory Withe,Memphis,Fayette,TN,7216,1630
6165,New London,,Waupaca,WI,7217,937
44394,Byron,Owosso,Shiawassee,MI,7218,1132
15431,Hancock,Hagerstown,Washington,MD,7219,931
38982,Higganum,Hartford,Middlesex,CT,7220,1776
5482,Lake Arrowhead,Riverside,San Bernardino,CA,7221,1549
42454,Gurley,Huntsville,Madison,AL,7222,1009
11708,Greencastle,Chambersburg,Franklin,PA,7223,1187
30340,Baltimore,Columbus,Fairfield,OH,7224,1428
36872,Elberfeld,Evansville,Warrick,IN,7225,1058
22716,Sedgwick,Wichita,Harvey,KS,7226,1066
397381,Kingwood Township,New York,Hunterdon,NJ,7227,2295
29746,Belleair,Tampa,Pinellas,FL,7228,1935
42449,Fishersville,Staunton,Augusta,VA,7229,1419
44192,Blackwood,Philadelphia,Camden,NJ,7230,1536
397046,Shrewsbury,New York,Monmouth,NJ,7231,2738
399226,East Drumore Township,Lancaster,Lancaster,PA,7232,1134
29237,Pound Ridge,New York,Westchester,NY,7233,4910
40390,Polo,Rochelle,Ogle,IL,7234,1109
27116,Sissonville,Charleston,Kanawha,WV,7235,840
22201,Ore City,,Marion,TX,7236,1178
54350,Seabeck,Bremerton,Kitsap,WA,7237,1791
53465,Munford,Memphis,Tipton,TN,7238,1121
397623,Alsace Township,Reading,Berks,PA,7239,1258
24256,Crane,,Crane,TX,7240,1056
12979,Newton,Dothan,Houston,AL,7241,1008
25747,Marathon,Wausau,Marathon,WI,7242,1117
22745,Shandon,San Luis Obispo,San Luis Obispo,CA,7243,1775
33372,Pelican Rapids,Fergus Falls,Otter Tail,MN,7244,1278
397794,Wayne Township,Pottsville,Schuylkill,PA,7245,1135
5006,Grottoes,Harrisonburg,Rockingham,VA,7246,1051
50661,Albany,Baton Rouge,Livingston,LA,7247,1307
32952,Morriston,,Levy,FL,7248,1366
54600,Sugar Hill,Atlanta,Gwinnett,GA,7249,1432
19754,Oliver Springs,Knoxville,Roane,TN,7250,856
35495,Lake Odessa,Ionia,Ionia,MI,7251,1070
395763,Stanford,New York,Dutchess,NY,7252,1836
6060,Mount Arlington,New York,Morris,NJ,7253,2261
12232,La Conner,Mount Vernon,Skagit,WA,7254,1544
49072,Garrett,Auburn,De Kalb,IN,7255,833
51572,Coxs Creek,Bardstown,Nelson,KY,7256,1110
213954,North Braddock,Pittsburgh,Allegheny,PA,7257,779
19981,Platteville,Greeley,Weld,CO,7258,1454
26835,Roosevelt Park,Muskegon,Muskegon,MI,7259,945
48571,Woodlyn,Philadelphia,Delaware,PA,7260,1393
124894,June Park,Melbourne,Brevard,FL,7261,1425
24479,East Canton,Canton,Stark,OH,7262,844
17364,Centerville,Minneapolis-St Paul,Anoka,MN,7263,1554
36851,East Bernard,El Campo,Wharton,TX,7264,1458
398974,Menallen Township,Pittsburgh,Fayette,PA,7265,1015
15425,Floyd,Utica,Oneida,NY,7266,1337
40318,Petersburg,Monroe,Monroe,MI,7267,1216
398774,Lower Milford Township,Allentown,Lehigh,PA,7268,1714
7669,Vanceboro,New Bern,Craven,NC,7269,824
30587,Bridge City,Beaumont,Orange,TX,7270,1225
42018,Custer,Bellingham,Whatcom,WA,7271,1566
40711,Saint Paul,St. Louis,Saint Charles,MO,7272,1807
37956,Colfax,Menomonie,Dunn,WI,7273,1118
18354,Grand Saline,,Van Zandt,TX,7274,1152
49110,Hollywood,Charleston,Charleston,SC,7275,1650
49144,Enola,Harrisburg,Cumberland,PA,7276,1071
56758,Washington Park,St. Louis,Saint Clair,IL,7277,693
45582,Grosse Pointe Shores,Detroit,Wayne,MI,7278,3621
39800,Milton,Boston,Strafford,NH,7279,1599
42237,Genoa,Chicago,DeKalb,IL,7280,1328
3702,Blooming Prairie,Owatonna,Steele,MN,7281,1202
34299,Tobaccoville,Winston-Salem,Forsyth,NC,7282,1032
53705,Old Westbury,New York,Nassau,NY,7283,9292
9363,Woodburn,Fort Wayne,Allen,IN,7284,1074
398653,Conestoga Township,Lancaster,Lancaster,PA,7285,1166
14654,Williamson,Atlanta,Pike,GA,7286,1144
33542,Progreso,McAllen,Hidalgo,TX,7287,908
396841,Holden Heights,Orlando,Orange,FL,7288,1401
49236,Greenbrier,Nashville,Robertson,TN,7289,1205
56857,Tyrone,Atlanta,Fayette,GA,7290,1921
123559,Bay Hill,Orlando,Orange,FL,7291,2871
3494,Avon,Edwards,Eagle,CO,7292,2818
9738,Maggie Valley,Asheville,Haywood,NC,7293,1260
397087,Lykens Township,Harrisburg,Dauphin,PA,7294,1019
15490,Montague,New York,Sussex,NJ,7295,1634
397050,Town of Chatham,Hudson,Columbia,NY,7296,1529
8565,Howard,Mount Vernon,Knox,OH,7297,1149
12895,Myakka City,Sarasota,Manatee,FL,7298,1919
8797,Moose Lake,Duluth,Carlton,MN,7299,1269
6250,Northumberland,Sunbury,Northumberland,PA,7300,1016
31160,Dallastown,York,York,PA,7301,1087
30929,Clear Lake,Minneapolis-St Paul,Sherburne,MN,7302,1476
50629,Emory,,Rains,TX,7303,1281
6797,Roberts,Minneapolis-St Paul,Saint Croix,WI,7304,1520
29371,Swainsboro,,Emanuel,GA,7305,802
398183,Fayette,Seneca Falls,Seneca,NY,7306,1511
5241,Huntington Woods,Detroit,Oakland,MI,7307,2278
28817,Forestdale,Cape Cod,Barnstable,MA,7308,1893
32396,Lake Panasoffkee,The Villages,Sumter,FL,7309,1060
397064,Town of Argyle,Glens Falls,Washington,NY,7310,1688
46643,Mount Pleasant,Nashville,Maury,TN,7311,977
28313,Culleoka,Nashville,Maury,TN,7312,1125
49928,Versailles,Greenville,Darke,OH,7313,1185
47790,Spicer,Willmar,Kandiyohi,MN,7314,1323
7171,South Russell,Cleveland,Geauga,OH,7315,2224
396529,Abram-Perezville,McAllen,Hidalgo,TX,7316,950
397174,Hanover Township,Pittsburgh,Beaver,PA,7317,1198
27224,Spring Valley,Ottawa,Bureau,IL,7318,1037
11065,Deerfield,Boston,Rockingham,NH,7319,1827
11935,Hokes Bluff,Gadsden,Etowah,AL,7320,937
32873,Millvale,Pittsburgh,Allegheny,PA,7321,886
44587,Chisago City,Minneapolis-St Paul,Chisago,MN,7322,1538
3606,Bellaire,,Antrim,MI,7323,1106
7796,Waverly,Lincoln,Lancaster,NE,7324,1306
397697,Hampton Township,New York,Sussex,NJ,7325,1756
126121,Seminole Manor,Miami-Fort Lauderdale,Palm Beach,FL,7326,1447
17174,Broadmoor Village,San Francisco,San Mateo,CA,7327,3516
14863,Bondurant,Des Moines,Polk,IA,7328,1586
38097,Crystal City,St. Louis,Jefferson,MO,7329,933
27294,Strasburg,New Philadelphia,Tuscarawas,OH,7330,1130
26896,Saginaw,Duluth,Saint Louis,MN,7331,1323
25779,Mason,Lansing,Ingham,MI,7332,1377
397852,Colerain Township,Lancaster,Lancaster,PA,7333,1255
3997,Casco,Portland,Cumberland,ME,7334,1600
32236,Johnston City,Carbondale,Williamson,IL,7335,784
395759,Town of Rowley,Boston,Essex,MA,7336,2427
11014,Cumberland,Indianapolis,Hancock,IN,7337,1238
37028,Berryton,Topeka,Shawnee,KS,7338,1430
6149,New Freedom,York,York,PA,7339,1514
46681,Natalia,San Antonio,Medina,TX,7340,1377
25321,Jersey Shore,Williamsport,Lycoming,PA,7341,861
27980,Windsor Heights,Des Moines,Polk,IA,7342,1359
19459,Mooringsport,Shreveport,Caddo,LA,7343,772
13807,Shelby,,Toole,MT,7344,1067
398005,Town of West Brookfield,Worcester,Worcester,MA,7345,1566
43788,Deridder,De Ridder,Beauregard,LA,7346,1018
32145,Indian River Shores,Vero Beach,Indian River,FL,7347,5330
8306,Bunker Hill Village,Houston,Harris,TX,7348,8983
33661,Ridgely,,Caroline,MD,7349,1452
50710,Alva,Fort Myers,Lee,FL,7350,1510
397107,Springdale,Madison,Dane,WI,7351,1920
31630,Fowler,Lafayette-West Lafayette,Benton,IN,7352,854
37955,Colfax,Alexandria,Grant,LA,7353,1002
34509,Utica,Owensboro,Daviess,KY,7354,977
16671,Hounsfield,Watertown,Jefferson,NY,7355,1408
13660,Saint Henry,Celina,Mercer,OH,7356,1332
26151,Nichols Hills,Oklahoma City,Oklahoma,OK,7357,3599
34985,Carter Lake,Omaha,Pottawattamie,IA,7358,990
33502,Port Vue,Pittsburgh,Allegheny,PA,7359,776
167449,Haring,Cadillac,Wexford,MI,7360,899
24460,Duson,Lafayette,Lafayette,LA,7361,1232
54785,Union,Cincinnati,Boone,KY,7362,1644
12095,Jamestown,Providence,Newport,RI,7363,2531
55797,Gibsonia,Lakeland,Polk,FL,7364,1212
51274,Carmel Valley,Salinas,Monterey,CA,7365,3325
397617,Point Township,Sunbury,Northumberland,PA,7366,1139
22131,Dupont,Seattle,Pierce,WA,7367,1692
13390,Preston,,Caroline,MD,7368,1425
29733,South Toms River,New York,Ocean,NJ,7369,1529
29796,Lewisburg,,Logan,KY,7370,862
39132,Jackson,,Amador,CA,7371,1593
28311,Cuba City,Platteville,Grant,WI,7372,1054
13157,Pagedale,St. Louis,Saint Louis,MO,7373,775
26927,Salem,Seneca,Oconee,SC,7374,1428
39758,Merrill,Saginaw,Saginaw,MI,7375,837
10999,Cross,Charleston,Berkeley,SC,7376,1090
34180,Sunderland,Greenfield Town,Franklin,MA,7377,2133
10931,Connell,Kennewick,Franklin,WA,7378,1177
21732,Camanche,Clinton,Clinton,IA,7379,1136
55286,Yorktown,Muncie,Delaware,IN,7380,875
27757,Walpole,Keene,Cheshire,NH,7381,1399
397423,Cranbury Township,New York,Middlesex,NJ,7382,3559
49508,Manhasset Hills,New York,Nassau,NY,7383,4066
395488,Town of Canajoharie,Amsterdam,Montgomery,NY,7384,1260
398130,Independence Township,Allentown,Warren,NJ,7385,1722
18349,Granby,Joplin,Newton,MO,7386,714
18360,Grant,,Newaygo,MI,7387,895
3745,Bon Aqua,Nashville,Hickman,TN,7388,1102
398340,Town of Wiscasset,,Lincoln,ME,7389,1260
6508,Pine Island,Red Wing,Goodhue,MN,7390,1418
10191,Ashville,Birmingham,Saint Clair,AL,7391,1145
20403,Seaside,Astoria,Clatsop,OR,7392,1485
45908,Ivins,St. George,Washington,UT,7393,1393
47385,Ridgeley,Cumberland,Mineral,WV,7394,983
15785,North Liberty,South Bend,Saint Joseph,IN,7395,850
147255,Douglass Hills,Louisville,Jefferson,KY,7396,1695
16865,Bailey,Denver,Park,CO,7397,1770
32553,Lodi,Cleveland,Medina,OH,7398,1096
46477,Meadow Vista,Sacramento,Placer,CA,7399,2034
35229,Battlefield,Springfield,Greene,MO,7400,916
14571,West Reading,Reading,Berks,PA,7401,1101
9169,Prairie View,Houston,Waller,TX,7402,1249
15292,Erwin,Dunn,Harnett,NC,7403,750
17255,Cadott,Eau Claire,Chippewa,WI,7404,1118
225983,Coopertown,Nashville,Robertson,TN,7405,1321
113075,Three Points,Tucson,Pima,AZ,7406,1023
32408,Lakeview,,Lake,OR,7407,1094
31922,Hamilton,Washington,Loudoun,VA,7408,2281
398799,Clinton Township,Williamsport,Lycoming,PA,7409,1094
53786,Palermo,Syracuse,Oswego,NY,7410,1273
36575,Garner,,Hancock,IA,7411,963
57270,East China,Detroit,Saint Clair,MI,7412,1214
35756,Oley,Reading,Berks,PA,7413,1327
195828,Lake Erie Beach,Buffalo,Erie,NY,7414,1069
26457,Pennsburg,Philadelphia,Montgomery,PA,7415,1449
399151,Town of Darien,Whitewater,Walworth,WI,7416,1239
20297,Saint Bernard,New Orleans,Saint Bernard,LA,7417,1106
38846,Hale Center,Plainview,Hale,TX,7418,853
47522,Saint Paris,Urbana,Champaign,OH,7419,1023
20465,Sherman,Stamford,Fairfield,CT,7420,2505
55097,West Bountiful,Ogden,Davis,UT,7421,1502
397072,Town of Winterport,,Waldo,ME,7422,1178
52941,Leslie,Lansing,Ingham,MI,7423,1147
22988,Roosevelt,,Duchesne,UT,7424,873
31016,Conoy,Lancaster,Lancaster,PA,7425,1176
56993,Pauline,Spartanburg,Spartanburg,SC,7426,1197
398990,Muncy Township,Williamsport,Lycoming,PA,7427,1053
42456,Hagerstown,Richmond,Wayne,IN,7428,886
11460,Floyd,Blacksburg,Floyd,VA,7429,1187
39359,Lansing,,Ashe,NC,7430,1067
50230,Linwood,Bay City,Bay,MI,7431,904
35312,Bellville,Mansfield,Richland,OH,7432,873
10337,Belleville,Detroit,Wayne,MI,7433,1036
49691,North Plains,Portland,Washington,OR,7434,1741
10514,Boylston,Worcester,Worcester,MA,7435,1924
15502,Princeton,Ottawa,Bureau,IL,7436,1138
20675,Stony Point,Charlotte,Iredell,NC,7437,995
45872,Indian River,,Cheboygan,MI,7438,1001
46497,Memphis,Detroit,Saint Clair,MI,7439,1221
54101,Remington,Washington,Fauquier,VA,7440,1351
46204,Leetonia,Salem,Columbiana,OH,7441,899
398959,Strasburg Township,Lancaster,Lancaster,PA,7442,1137
398941,Butler Township,Gettysburg,Adams,PA,7443,1241
399085,Waterford,Racine,Racine,WI,7444,1499
10776,Chagrin Falls,Cleveland,Geauga,OH,7445,2027
30711,Cameron,,Barron,WI,7446,1098
50431,North Yarmouth,Portland,Cumberland,ME,7447,1944
23029,Sloan,Buffalo,Erie,NY,7448,999
42219,Hillsboro,,Montgomery,IL,7449,964
49403,Keedysville,Hagerstown,Washington,MD,7450,1408
55406,Dacono,Greeley,Weld,CO,7451,1397
48788,Brimfield,Springfield,Hampden,MA,7452,1616
11893,High Bridge,New York,Hunterdon,NJ,7453,1964
5147,Hidden Valley Lake,Clearlake,Lake,CA,7454,1545
28730,Guerneville,Santa Rosa,Sonoma,CA,7455,2165
30723,Canal Winchester,Columbus,Franklin,OH,7456,1491
125675,Parker,Panama City,Bay,FL,7457,1063
5666,Livingston,Hudson,Columbia,NY,7458,1608
110408,Rockwell,Hot Springs,Garland,AR,7459,1360
4840,Galva,Davenport,Henry,IL,7460,971
45490,Goshen,Louisville,Oldham,KY,7461,1728
398094,Sadsbury Township,Philadelphia,Chester,PA,7462,1527
56161,Pacolet,Spartanburg,Spartanburg,SC,7463,837
41616,Wenham,Boston,Essex,MA,7464,2664
14051,Sunset Beach,Myrtle Beach,Brunswick,NC,7465,1236
397147,Ulster,Kingston,Ulster,NY,7466,1482
398644,Foster Township,Scranton,Luzerne,PA,7467,794
24069,China Township,Detroit,Saint Clair,MI,7468,1234
27309,Sullivan,,Moultrie,IL,7469,1107
26246,Oakbrook Terrace,Chicago,Du Page,IL,7470,1891
12505,Maeser,Vernal,Uintah,UT,7471,834
4981,Greenland,Boston,Rockingham,NH,7472,2163
16536,Oakhurst,New York,Monmouth,NJ,7473,2172
42672,Parkesburg,Philadelphia,Chester,PA,7474,1303
21572,Cherry Valley,Rockford,Winnebago,IL,7475,1291
21964,Golf Manor,Cincinnati,Hamilton,OH,7476,948
235581,Midway North,McAllen,Hidalgo,TX,7477,930
56913,Rimrock,Prescott,Yavapai,AZ,7478,1145
4285,Cusseta,Columbus,Chattahoochee,GA,7479,932
43972,Athens,Wausau,Marathon,WI,7480,995
50895,Baxter,Brainerd,Crow Wing,MN,7481,1306
6973,Schroeppel,Syracuse,Oswego,NY,7482,1301
53866,Perth,Gloversville,Fulton,NY,7483,1538
13721,Satsuma,Palatka,Putnam,FL,7484,964
27457,Trappe,Philadelphia,Montgomery,PA,7485,1723
13913,South Charleston,Springfield,Clark,OH,7486,895
395433,Ramapo,New York,Rockland,NY,7487,2749
47054,Pendleton,Indianapolis,Madison,IN,7488,986
397542,Mt Joy Township,Gettysburg,Adams,PA,7489,1341
8185,Del Mar,San Diego,San Diego,CA,7490,8639
21632,Barnesville,Fargo,Clay,MN,7491,1266
34759,West Point,Richmond,King William,VA,7492,1260
4543,Elgin,Lawton,Comanche,OK,7493,889
25830,McLoud,Shawnee,Pottawatomie,OK,7494,823
50250,Mine Hill,New York,Morris,NJ,7495,2154
399268,Town of Moravia,Auburn,Cayuga,NY,7496,1404
44153,Bethlehem,Torrington,Litchfield,CT,7497,1718
44291,Branchville,New York,Sussex,NJ,7498,1883
3842,Brookwood,Tuscaloosa,Tuscaloosa,AL,7499,1005
230932,Alton North,McAllen,Hidalgo,TX,7500,897
398122,Green Township,New York,Sussex,NJ,7501,2026
11966,Honey Grove,,Fannin,TX,7502,1124
13286,Pike Road,Montgomery,Montgomery,AL,7503,1626
4789,Fouke,Texarkana,Miller,AR,7504,892
51781,Early,Brownwood,Brown,TX,7505,1115
32377,Lake Crystal,Mankato,Blue Earth,MN,7506,1285
31838,Gravois Mills,,Camden,MO,7507,1044
37920,Cliffwood,New York,Monmouth,NJ,7508,1917
39382,Lawrence,Kalamazoo,Van Buren,MI,7509,1030
399127,Oneida Township,Lansing,Eaton,MI,7510,1046
40828,Sennett,Auburn,Cayuga,NY,7511,1727
54792,Union City,Greenville,Darke,OH,7512,824
55010,Walbridge,Toledo,Wood,OH,7513,987
35623,Diamond Springs,Sacramento,El Dorado,CA,7514,1623
20626,Stanhope,New York,Sussex,NJ,7515,1711
11853,Hearne,College Station,Robertson,TX,7516,1035
42192,Fruitland,Salisbury,Wicomico,MD,7517,1205
46608,Moraine,Dayton,Montgomery,OH,7518,796
398351,Highgate,Burlington,Franklin,VT,7519,1433
57116,Van,,Van Zandt,TX,7520,1192
21829,Eatonville,Orlando,Orange,FL,7521,1068
397481,Town of Essex,Boston,Essex,MA,7522,2299
7022,Sewickley,Pittsburgh,Allegheny,PA,7523,1567
25723,Manchester,York,York,PA,7524,1189
26113,New River,Phoenix,Maricopa,AZ,7525,1695
54469,South Glens Falls,Albany,Saratoga,NY,7526,1435
397686,Price Township,East Stroudsburg,Monroe,PA,7527,1216
398112,Town of Galway,Albany,Saratoga,NY,7528,1538
4202,Coolville,Athens,Athens,OH,7529,1153
399116,Union Township,Reading,Berks,PA,7530,1372
36375,Yemassee,Hilton Head Island,Beaufort,SC,7531,1152
3622,Bells,Sherman,Grayson,TX,7532,1064
14539,West Burlington,Burlington,Des Moines,IA,7533,997
52828,La Verkin,St. George,Washington,UT,7534,1220
11734,Gregory,Detroit,Livingston,MI,7535,1468
51334,Centerville,Nashville,Hickman,TN,7536,963
35879,Rixeyville,Washington,Culpeper,VA,7537,1496
395581,Tilden Township,Reading,Berks,PA,7538,1268
5939,Middletown,Winchester,Frederick,VA,7539,1392
6944,Santee,Orangeburg,Orangeburg,SC,7540,1096
398381,Town of Nassau,Albany,Rensselaer,NY,7541,1312
